Unloading shared
global_step=126612, episodic_return=0.0
global_step=126900, episodic_return=0.0
SPS: 2964
global_step=126988, episodic_return=0.0
global_step=127008, episodic_return=0.0
global_step=127016, episodic_return=0.0
global_step=127304, episodic_return=0.0
global_step=127392, episodic_return=0.0
global_step=127412, episodic_return=0.0
global_step=127420, episodic_return=0.0
SPS: 2965
global_step=127708, episodic_return=0.0
global_step=127796, episodic_return=0.0
global_step=127816, episodic_return=0.0
global_step=127824, episodic_return=0.0
SPS: 2968
global_step=128112, episodic_return=0.0
global_step=128200, episodic_return=0.0
global_step=128220, episodic_return=0.0
global_step=128228, episodic_return=0.0
global_step=128436, episodic_return=0.5229999999999999
SPS: 2970
global_step=128516, episodic_return=0.0
global_step=128604, episodic_return=0.0
global_step=128632, episodic_return=0.0
global_step=128840, episodic_return=0.0
global_step=128920, episodic_return=0.0
global_step=129008, episodic_return=0.0
SPS: 2971
global_step=129036, episodic_return=0.0
global_step=129244, episodic_return=0.0
global_step=129324, episodic_return=0.0
global_step=129412, episodic_return=0.0
global_step=129440, episodic_return=0.0
SPS: 2973
global_step=129648, episodic_return=0.0
global_step=129728, episodic_return=0.0
global_step=129816, episodic_return=0.0
global_step=129840, episodic_return=0.577
global_step=129844, episodic_return=0.0
global_step=129880, episodic_return=0.9279999999999999
SPS: 2975
global_step=130132, episodic_return=0.0
global_step=130220, episodic_return=0.0
global_step=130244, episodic_return=0.0
global_step=130284, episodic_return=0.0
global_step=130536, episodic_return=0.0
SPS: 2977
global_step=130624, episodic_return=0.0
global_step=130648, episodic_return=0.0
global_step=130688, episodic_return=0.0
global_step=130864, episodic_return=0.5229999999999999
global_step=130940, episodic_return=0.0
global_step=131000, episodic_return=0.874
global_step=131028, episodic_return=0.0
SPS: 2979
global_step=131092, episodic_return=0.0
global_step=131248, episodic_return=0.6579999999999999
global_step=131268, episodic_return=0.0
global_step=131404, episodic_return=0.0
global_step=131432, episodic_return=0.0
global_step=131528, episodic_return=0.42399999999999993
SPS: 2981
global_step=131652, episodic_return=0.0
global_step=131808, episodic_return=0.0
global_step=131836, episodic_return=0.0
global_step=131932, episodic_return=0.0
global_step=132056, episodic_return=0.0
SPS: 2982
global_step=132184, episodic_return=0.44199999999999995
global_step=132212, episodic_return=0.0
global_step=132240, episodic_return=0.0
global_step=132460, episodic_return=0.0
global_step=132584, episodic_return=0.73
global_step=132588, episodic_return=0.0
SPS: 2984
global_step=132616, episodic_return=0.0
global_step=132644, episodic_return=0.0
global_step=132988, episodic_return=0.0
global_step=132992, episodic_return=0.0
global_step=133020, episodic_return=0.0
global_step=133048, episodic_return=0.0
SPS: 2986
global_step=133392, episodic_return=0.0
global_step=133396, episodic_return=0.0
global_step=133424, episodic_return=0.0
global_step=133452, episodic_return=0.0
SPS: 2988
global_step=133796, episodic_return=0.0
global_step=133800, episodic_return=0.0
global_step=133828, episodic_return=0.0
global_step=133856, episodic_return=0.0
SPS: 2990
global_step=134200, episodic_return=0.0
global_step=134204, episodic_return=0.0
global_step=134232, episodic_return=0.0
global_step=134260, episodic_return=0.0
global_step=134604, episodic_return=0.0
global_step=134608, episodic_return=0.0
global_step=134636, episodic_return=0.0
SPS: 2992
global_step=134664, episodic_return=0.0
global_step=135008, episodic_return=0.0
global_step=135012, episodic_return=0.0
global_step=135040, episodic_return=0.0
global_step=135068, episodic_return=0.0
SPS: 2993
global_step=135412, episodic_return=0.0
global_step=135416, episodic_return=0.0
global_step=135444, episodic_return=0.0
global_step=135472, episodic_return=0.0
SPS: 2995
global_step=135816, episodic_return=0.0
global_step=135820, episodic_return=0.0
global_step=135848, episodic_return=0.0
global_step=135876, episodic_return=0.0
SPS: 2997
global_step=136220, episodic_return=0.0
global_step=136224, episodic_return=0.0
global_step=136252, episodic_return=0.0
global_step=136280, episodic_return=0.0
global_step=136624, episodic_return=0.0
global_step=136628, episodic_return=0.0
global_step=136656, episodic_return=0.0
global_step=136660, episodic_return=0.9279999999999999
global_step=136684, episodic_return=0.0
SPS: 2998
global_step=136732, episodic_return=0.901
global_step=137032, episodic_return=0.0
global_step=137060, episodic_return=0.0
global_step=137064, episodic_return=0.0
global_step=137136, episodic_return=0.0
SPS: 3000
global_step=137436, episodic_return=0.0
global_step=137464, episodic_return=0.0
global_step=137468, episodic_return=0.0
global_step=137540, episodic_return=0.0
global_step=137568, episodic_return=0.775
SPS: 3002
global_step=137840, episodic_return=0.0
global_step=137872, episodic_return=0.0
global_step=137944, episodic_return=0.0
global_step=137972, episodic_return=0.0
SPS: 3004
global_step=138244, episodic_return=0.0
global_step=138248, episodic_return=0.3879999999999999
global_step=138276, episodic_return=0.0
global_step=138348, episodic_return=0.0
global_step=138460, episodic_return=0.532
global_step=138648, episodic_return=0.0
global_step=138680, episodic_return=0.0
global_step=138752, episodic_return=0.0
SPS: 3005
global_step=138864, episodic_return=0.0
global_step=138932, episodic_return=0.604
global_step=139024, episodic_return=0.802
global_step=139052, episodic_return=0.0
global_step=139084, episodic_return=0.0
SPS: 3006
global_step=139268, episodic_return=0.0
global_step=139428, episodic_return=0.0
global_step=139456, episodic_return=0.0
global_step=139488, episodic_return=0.0
global_step=139672, episodic_return=0.0
SPS: 3007
global_step=139832, episodic_return=0.0
global_step=139860, episodic_return=0.0
global_step=139892, episodic_return=0.0
global_step=140056, episodic_return=0.5049999999999999
global_step=140076, episodic_return=0.0
global_step=140104, episodic_return=0.532
global_step=140264, episodic_return=0.0
SPS: 3009
global_step=140460, episodic_return=0.0
global_step=140468, episodic_return=0.127
global_step=140508, episodic_return=0.0
global_step=140668, episodic_return=0.0
SPS: 3011
global_step=140864, episodic_return=0.0
global_step=140872, episodic_return=0.0
global_step=140912, episodic_return=0.0
global_step=141072, episodic_return=0.0
global_step=141268, episodic_return=0.0
global_step=141276, episodic_return=0.0
SPS: 3013
global_step=141316, episodic_return=0.0
global_step=141476, episodic_return=0.0
global_step=141672, episodic_return=0.0
global_step=141680, episodic_return=0.0
global_step=141720, episodic_return=0.0
SPS: 3014
global_step=141880, episodic_return=0.0
global_step=142076, episodic_return=0.0
global_step=142084, episodic_return=0.0
global_step=142124, episodic_return=0.0
global_step=142284, episodic_return=0.0
SPS: 3016
global_step=142480, episodic_return=0.0
global_step=142488, episodic_return=0.0
global_step=142528, episodic_return=0.0
global_step=142688, episodic_return=0.0
SPS: 3018
global_step=142884, episodic_return=0.0
global_step=142892, episodic_return=0.0
global_step=142908, episodic_return=0.955
global_step=142932, episodic_return=0.0
global_step=143092, episodic_return=0.0
global_step=143144, episodic_return=0.44199999999999995
global_step=143312, episodic_return=0.0
global_step=143336, episodic_return=0.0
SPS: 3019
global_step=143416, episodic_return=0.829
global_step=143496, episodic_return=0.0
global_step=143548, episodic_return=0.0
global_step=143716, episodic_return=0.0
global_step=143820, episodic_return=0.0
SPS: 3021
global_step=143900, episodic_return=0.0
global_step=143932, episodic_return=0.757
global_step=143952, episodic_return=0.0
global_step=143964, episodic_return=0.865
global_step=144120, episodic_return=0.0
global_step=144196, episodic_return=0.838
global_step=144336, episodic_return=0.0
global_step=144356, episodic_return=0.0
global_step=144368, episodic_return=0.0
SPS: 3022
global_step=144576, episodic_return=0.469
global_step=144600, episodic_return=0.0
global_step=144760, episodic_return=0.0
global_step=144772, episodic_return=0.0
SPS: 3024
global_step=144980, episodic_return=0.0
global_step=145004, episodic_return=0.0
global_step=145164, episodic_return=0.0
global_step=145176, episodic_return=0.0
global_step=145192, episodic_return=0.586
global_step=145384, episodic_return=0.0
SPS: 3025
global_step=145568, episodic_return=0.0
global_step=145580, episodic_return=0.0
global_step=145596, episodic_return=0.0
global_step=145788, episodic_return=0.0
SPS: 3027
global_step=145972, episodic_return=0.0
global_step=145984, episodic_return=0.0
global_step=146000, episodic_return=0.0
global_step=146192, episodic_return=0.0
global_step=146376, episodic_return=0.0
global_step=146388, episodic_return=0.0
global_step=146404, episodic_return=0.0
SPS: 3028
global_step=146552, episodic_return=0.613
global_step=146596, episodic_return=0.0
global_step=146792, episodic_return=0.0
global_step=146808, episodic_return=0.0
SPS: 3030
global_step=146956, episodic_return=0.0
global_step=147000, episodic_return=0.0
global_step=147196, episodic_return=0.0
global_step=147212, episodic_return=0.0
global_step=147360, episodic_return=0.0
global_step=147404, episodic_return=0.0
SPS: 3031
global_step=147600, episodic_return=0.0
global_step=147616, episodic_return=0.0
global_step=147764, episodic_return=0.0
global_step=147808, episodic_return=0.0
SPS: 3033
global_step=148004, episodic_return=0.0
global_step=148020, episodic_return=0.0
global_step=148168, episodic_return=0.0
global_step=148212, episodic_return=0.0
global_step=148408, episodic_return=0.0
global_step=148424, episodic_return=0.0
SPS: 3035
global_step=148572, episodic_return=0.0
global_step=148616, episodic_return=0.0
global_step=148812, episodic_return=0.0
global_step=148828, episodic_return=0.0
global_step=148976, episodic_return=0.0
SPS: 3036
global_step=149020, episodic_return=0.0
global_step=149216, episodic_return=0.0
global_step=149232, episodic_return=0.0
global_step=149380, episodic_return=0.0
global_step=149424, episodic_return=0.0
SPS: 3038
global_step=149620, episodic_return=0.0
global_step=149636, episodic_return=0.0
global_step=149784, episodic_return=0.0
global_step=149828, episodic_return=0.0
SPS: 3039
global_step=150024, episodic_return=0.0
global_step=150040, episodic_return=0.0
global_step=150168, episodic_return=0.721
global_step=150188, episodic_return=0.0
global_step=150232, episodic_return=0.0
global_step=150428, episodic_return=0.0
global_step=150520, episodic_return=0.802
SPS: 3041
global_step=150572, episodic_return=0.0
global_step=150592, episodic_return=0.0
global_step=150636, episodic_return=0.0
global_step=150824, episodic_return=0.487
global_step=150924, episodic_return=0.0
global_step=150976, episodic_return=0.0
global_step=151040, episodic_return=0.0
SPS: 3042
global_step=151228, episodic_return=0.0
global_step=151328, episodic_return=0.0
global_step=151380, episodic_return=0.0
global_step=151384, episodic_return=0.883
global_step=151444, episodic_return=0.0
SPS: 3044
global_step=151632, episodic_return=0.0
global_step=151688, episodic_return=0.45999999999999996
global_step=151736, episodic_return=0.901
global_step=151784, episodic_return=0.0
global_step=151788, episodic_return=0.0
global_step=152032, episodic_return=0.45099999999999996
global_step=152036, episodic_return=0.0
SPS: 3045
global_step=152140, episodic_return=0.0
global_step=152192, episodic_return=0.0
global_step=152264, episodic_return=0.847
global_step=152436, episodic_return=0.0
global_step=152440, episodic_return=0.0
global_step=152544, episodic_return=0.0
global_step=152544, episodic_return=0.775
SPS: 3046
global_step=152668, episodic_return=0.0
global_step=152840, episodic_return=0.0
global_step=152948, episodic_return=0.0
global_step=152948, episodic_return=0.0
global_step=153072, episodic_return=0.0
SPS: 3047
global_step=153112, episodic_return=0.919
global_step=153208, episodic_return=0.18099999999999994
global_step=153352, episodic_return=0.0
global_step=153352, episodic_return=0.0
global_step=153516, episodic_return=0.0
global_step=153536, episodic_return=0.2709999999999999
SPS: 3049
global_step=153668, episodic_return=0.29799999999999993
global_step=153756, episodic_return=0.0
global_step=153792, episodic_return=0.73
global_step=153920, episodic_return=0.0
global_step=153940, episodic_return=0.0
SPS: 3050
global_step=154160, episodic_return=0.0
global_step=154196, episodic_return=0.0
global_step=154232, episodic_return=0.30699999999999994
global_step=154248, episodic_return=0.31599999999999995
global_step=154564, episodic_return=0.0
global_step=154600, episodic_return=0.0
SPS: 3052
global_step=154636, episodic_return=0.0
global_step=154652, episodic_return=0.0
global_step=154968, episodic_return=0.0
global_step=155004, episodic_return=0.0
global_step=155040, episodic_return=0.0
global_step=155056, episodic_return=0.0
global_step=155084, episodic_return=0.748
SPS: 3053
global_step=155332, episodic_return=0.3879999999999999
global_step=155348, episodic_return=0.973
global_step=155388, episodic_return=0.919
global_step=155408, episodic_return=0.0
global_step=155444, episodic_return=0.0
global_step=155484, episodic_return=0.919
global_step=155488, episodic_return=0.0
global_step=155620, episodic_return=0.703
SPS: 3054
global_step=155664, episodic_return=0.91
global_step=155792, episodic_return=0.0
global_step=155812, episodic_return=0.0
global_step=155892, episodic_return=0.0
global_step=156068, episodic_return=0.0
SPS: 3056
global_step=156172, episodic_return=0.379
global_step=156192, episodic_return=0.964
global_step=156196, episodic_return=0.0
global_step=156216, episodic_return=0.0
global_step=156472, episodic_return=0.0
global_step=156596, episodic_return=0.0
global_step=156600, episodic_return=0.0
global_step=156620, episodic_return=0.0
SPS: 3054
global_step=156788, episodic_return=0.631
global_step=156876, episodic_return=0.0
global_step=157000, episodic_return=0.0
global_step=157004, episodic_return=0.0
global_step=157152, episodic_return=0.3879999999999999
SPS: 3055
global_step=157192, episodic_return=0.0
global_step=157348, episodic_return=0.22599999999999998
global_step=157408, episodic_return=0.0
global_step=157556, episodic_return=0.0
global_step=157596, episodic_return=0.0
global_step=157696, episodic_return=0.361
SPS: 3057
global_step=157752, episodic_return=0.0
global_step=157804, episodic_return=0.766
global_step=157960, episodic_return=0.0
global_step=158000, episodic_return=0.0
global_step=158156, episodic_return=0.0
global_step=158208, episodic_return=0.0
SPS: 3058
global_step=158240, episodic_return=0.379
global_step=158404, episodic_return=0.0
global_step=158436, episodic_return=0.4959999999999999
global_step=158560, episodic_return=0.0
global_step=158644, episodic_return=0.0
SPS: 3059
global_step=158808, episodic_return=0.0
global_step=158840, episodic_return=0.0
global_step=158964, episodic_return=0.0
global_step=158992, episodic_return=0.946
global_step=159000, episodic_return=0.20799999999999996
global_step=159212, episodic_return=0.0
SPS: 3060
global_step=159244, episodic_return=0.0
global_step=159396, episodic_return=0.0
global_step=159404, episodic_return=0.0
global_step=159616, episodic_return=0.0
global_step=159648, episodic_return=0.0
SPS: 3061
global_step=159800, episodic_return=0.0
global_step=159808, episodic_return=0.0
global_step=160020, episodic_return=0.0
global_step=160052, episodic_return=0.0
global_step=160204, episodic_return=0.0
global_step=160212, episodic_return=0.0
SPS: 3062
global_step=160424, episodic_return=0.0
global_step=160456, episodic_return=0.0
global_step=160608, episodic_return=0.0
global_step=160616, episodic_return=0.0
SPS: 3064
global_step=160776, episodic_return=0.2889999999999999
global_step=160828, episodic_return=0.0
global_step=160960, episodic_return=0.595
global_step=161012, episodic_return=0.0
global_step=161020, episodic_return=0.0
global_step=161080, episodic_return=0.874
global_step=161232, episodic_return=0.0
SPS: 3065
global_step=161364, episodic_return=0.0
global_step=161416, episodic_return=0.0
global_step=161484, episodic_return=0.0
global_step=161504, episodic_return=0.964
global_step=161636, episodic_return=0.0
global_step=161768, episodic_return=0.0
SPS: 3066
global_step=161820, episodic_return=0.0
global_step=161908, episodic_return=0.0
global_step=162040, episodic_return=0.0
global_step=162172, episodic_return=0.0
global_step=162224, episodic_return=0.0
SPS: 3067
global_step=162312, episodic_return=0.0
global_step=162444, episodic_return=0.0
global_step=162576, episodic_return=0.0
global_step=162628, episodic_return=0.0
global_step=162716, episodic_return=0.0
SPS: 3069
global_step=162848, episodic_return=0.0
global_step=162980, episodic_return=0.0
global_step=163032, episodic_return=0.0
global_step=163088, episodic_return=0.883
global_step=163120, episodic_return=0.0
global_step=163252, episodic_return=0.0
SPS: 3070
global_step=163384, episodic_return=0.0
global_step=163492, episodic_return=0.0
global_step=163524, episodic_return=0.0
global_step=163656, episodic_return=0.0
global_step=163788, episodic_return=0.0
SPS: 3071
global_step=163864, episodic_return=0.5409999999999999
global_step=163896, episodic_return=0.0
global_step=163928, episodic_return=0.0
global_step=163952, episodic_return=0.883
global_step=164192, episodic_return=0.0
global_step=164268, episodic_return=0.0
global_step=164332, episodic_return=0.0
SPS: 3072
global_step=164356, episodic_return=0.0
global_step=164468, episodic_return=0.757
global_step=164596, episodic_return=0.0
global_step=164672, episodic_return=0.0
global_step=164736, episodic_return=0.0
SPS: 3074
global_step=164872, episodic_return=0.0
global_step=165000, episodic_return=0.0
global_step=165076, episodic_return=0.0
global_step=165140, episodic_return=0.0
global_step=165276, episodic_return=0.0
SPS: 3075
global_step=165396, episodic_return=0.739
global_step=165404, episodic_return=0.0
global_step=165480, episodic_return=0.0
global_step=165544, episodic_return=0.0
global_step=165568, episodic_return=0.8109999999999999
global_step=165800, episodic_return=0.0
global_step=165808, episodic_return=0.0
SPS: 3076
global_step=165948, episodic_return=0.0
global_step=165972, episodic_return=0.0
global_step=166204, episodic_return=0.0
global_step=166212, episodic_return=0.0
global_step=166352, episodic_return=0.0
global_step=166368, episodic_return=0.6399999999999999
global_step=166376, episodic_return=0.0
SPS: 3077
global_step=166492, episodic_return=0.379
global_step=166508, episodic_return=0.694
global_step=166756, episodic_return=0.0
global_step=166780, episodic_return=0.0
global_step=166896, episodic_return=0.0
global_step=166904, episodic_return=0.6759999999999999
global_step=166912, episodic_return=0.0
SPS: 3078
global_step=167184, episodic_return=0.0
global_step=167300, episodic_return=0.0
global_step=167308, episodic_return=0.0
global_step=167316, episodic_return=0.0
global_step=167320, episodic_return=0.964
SPS: 3080
global_step=167588, episodic_return=0.0
global_step=167712, episodic_return=0.0
global_step=167720, episodic_return=0.0
global_step=167724, episodic_return=0.0
SPS: 3081
global_step=167992, episodic_return=0.0
global_step=168116, episodic_return=0.0
global_step=168124, episodic_return=0.0
global_step=168128, episodic_return=0.0
global_step=168396, episodic_return=0.0
SPS: 3082
global_step=168520, episodic_return=0.0
global_step=168528, episodic_return=0.0
global_step=168532, episodic_return=0.0
global_step=168800, episodic_return=0.0
global_step=168924, episodic_return=0.0
global_step=168932, episodic_return=0.0
global_step=168936, episodic_return=0.0
SPS: 3084
global_step=169044, episodic_return=0.757
global_step=169204, episodic_return=0.0
global_step=169288, episodic_return=0.45999999999999996
global_step=169328, episodic_return=0.0
global_step=169340, episodic_return=0.0
global_step=169448, episodic_return=0.766
SPS: 3085
global_step=169608, episodic_return=0.0
global_step=169692, episodic_return=0.0
global_step=169732, episodic_return=0.0
global_step=169852, episodic_return=0.0
SPS: 3086
global_step=170012, episodic_return=0.0
global_step=170016, episodic_return=0.2799999999999999
global_step=170136, episodic_return=0.0
global_step=170256, episodic_return=0.0
global_step=170416, episodic_return=0.0
global_step=170420, episodic_return=0.0
SPS: 3087
global_step=170540, episodic_return=0.0
global_step=170596, episodic_return=0.883
global_step=170604, episodic_return=0.595
global_step=170660, episodic_return=0.0
global_step=170692, episodic_return=0.8109999999999999
global_step=170820, episodic_return=0.0
global_step=170920, episodic_return=0.4959999999999999
global_step=171000, episodic_return=0.0
SPS: 3088
global_step=171064, episodic_return=0.0
global_step=171224, episodic_return=0.0
global_step=171324, episodic_return=0.0
global_step=171404, episodic_return=0.0
global_step=171468, episodic_return=0.0
SPS: 3089
global_step=171628, episodic_return=0.0
global_step=171628, episodic_return=0.649
global_step=171712, episodic_return=0.82
global_step=171728, episodic_return=0.0
global_step=171808, episodic_return=0.0
global_step=172032, episodic_return=0.0
SPS: 3090
global_step=172116, episodic_return=0.0
global_step=172132, episodic_return=0.0
global_step=172212, episodic_return=0.0
global_step=172336, episodic_return=0.514
global_step=172356, episodic_return=0.685
global_step=172436, episodic_return=0.0
global_step=172536, episodic_return=0.0
SPS: 3091
global_step=172740, episodic_return=0.0
global_step=172760, episodic_return=0.0
global_step=172840, episodic_return=0.0
global_step=172940, episodic_return=0.0
global_step=173044, episodic_return=0.775
SPS: 3092
global_step=173144, episodic_return=0.0
global_step=173164, episodic_return=0.0
global_step=173244, episodic_return=0.0
global_step=173448, episodic_return=0.0
global_step=173548, episodic_return=0.0
global_step=173568, episodic_return=0.0
SPS: 3093
global_step=173584, episodic_return=0.973
global_step=173648, episodic_return=0.0
global_step=173852, episodic_return=0.0
global_step=173952, episodic_return=0.0
global_step=173988, episodic_return=0.0
global_step=174052, episodic_return=0.0
SPS: 3092
global_step=174136, episodic_return=0.82
global_step=174256, episodic_return=0.0
global_step=174356, episodic_return=0.0
global_step=174392, episodic_return=0.0
global_step=174540, episodic_return=0.0
global_step=174556, episodic_return=0.5589999999999999
global_step=174572, episodic_return=0.9369999999999999
SPS: 3093
global_step=174660, episodic_return=0.0
global_step=174684, episodic_return=0.757
global_step=174796, episodic_return=0.0
global_step=174960, episodic_return=0.0
global_step=175064, episodic_return=0.0
global_step=175088, episodic_return=0.0
SPS: 3094
global_step=175200, episodic_return=0.0
global_step=175364, episodic_return=0.0
global_step=175404, episodic_return=0.919
global_step=175416, episodic_return=0.2709999999999999
global_step=175468, episodic_return=0.0
global_step=175544, episodic_return=0.838
global_step=175604, episodic_return=0.0
SPS: 3095
global_step=175644, episodic_return=0.784
global_step=175808, episodic_return=0.0
global_step=175820, episodic_return=0.0
global_step=176008, episodic_return=0.0
global_step=176048, episodic_return=0.0
SPS: 3096
global_step=176212, episodic_return=0.0
global_step=176224, episodic_return=0.0
global_step=176412, episodic_return=0.0
global_step=176452, episodic_return=0.0
global_step=176616, episodic_return=0.0
global_step=176628, episodic_return=0.0
SPS: 3097
global_step=176816, episodic_return=0.0
global_step=176856, episodic_return=0.0
global_step=177020, episodic_return=0.0
global_step=177032, episodic_return=0.0
global_step=177080, episodic_return=0.901
SPS: 3098
global_step=177200, episodic_return=0.739
global_step=177220, episodic_return=0.0
global_step=177260, episodic_return=0.0
global_step=177424, episodic_return=0.0
global_step=177604, episodic_return=0.0
global_step=177624, episodic_return=0.0
global_step=177648, episodic_return=0.91
global_step=177664, episodic_return=0.0
SPS: 3099
global_step=177828, episodic_return=0.0
global_step=178028, episodic_return=0.0
global_step=178052, episodic_return=0.0
global_step=178068, episodic_return=0.0
global_step=178072, episodic_return=0.91
SPS: 3100
global_step=178232, episodic_return=0.0
global_step=178456, episodic_return=0.0
global_step=178472, episodic_return=0.0
global_step=178476, episodic_return=0.0
global_step=178604, episodic_return=0.712
global_step=178636, episodic_return=0.0
SPS: 3101
global_step=178780, episodic_return=0.613
global_step=178860, episodic_return=0.0
global_step=178880, episodic_return=0.0
global_step=179040, episodic_return=0.0
global_step=179184, episodic_return=0.0
SPS: 3102
global_step=179264, episodic_return=0.0
global_step=179284, episodic_return=0.0
global_step=179444, episodic_return=0.0
global_step=179588, episodic_return=0.0
global_step=179668, episodic_return=0.09999999999999998
global_step=179688, episodic_return=0.0
SPS: 3103
global_step=179792, episodic_return=0.73
global_step=179848, episodic_return=0.0
global_step=179992, episodic_return=0.0
global_step=180092, episodic_return=0.0
global_step=180196, episodic_return=0.0
SPS: 3104
global_step=180252, episodic_return=0.0
global_step=180396, episodic_return=0.0
global_step=180496, episodic_return=0.0
global_step=180600, episodic_return=0.0
global_step=180656, episodic_return=0.0
SPS: 3105
global_step=180800, episodic_return=0.0
global_step=180900, episodic_return=0.0
global_step=180908, episodic_return=0.766
global_step=181004, episodic_return=0.0
global_step=181060, episodic_return=0.0
global_step=181140, episodic_return=0.703
SPS: 3106
global_step=181304, episodic_return=0.0
global_step=181312, episodic_return=0.0
global_step=181456, episodic_return=0.685
global_step=181464, episodic_return=0.0
global_step=181544, episodic_return=0.0
global_step=181640, episodic_return=0.595
global_step=181708, episodic_return=0.0
SPS: 3107
global_step=181868, episodic_return=0.0
global_step=181948, episodic_return=0.0
global_step=181996, episodic_return=0.361
global_step=182044, episodic_return=0.0
global_step=182272, episodic_return=0.0
SPS: 3108
global_step=182352, episodic_return=0.0
global_step=182400, episodic_return=0.0
global_step=182448, episodic_return=0.0
global_step=182568, episodic_return=0.739
global_step=182676, episodic_return=0.0
global_step=182756, episodic_return=0.0
SPS: 3109
global_step=182804, episodic_return=0.0
global_step=182972, episodic_return=0.0
global_step=183080, episodic_return=0.0
global_step=183160, episodic_return=0.0
global_step=183208, episodic_return=0.0
global_step=183284, episodic_return=0.30699999999999994
SPS: 3110
global_step=183484, episodic_return=0.0
global_step=183564, episodic_return=0.0
global_step=183608, episodic_return=0.91
global_step=183612, episodic_return=0.0
global_step=183628, episodic_return=0.964
global_step=183688, episodic_return=0.0
SPS: 3111
global_step=183888, episodic_return=0.0
global_step=183928, episodic_return=0.33399999999999996
global_step=184016, episodic_return=0.0
global_step=184092, episodic_return=0.0
global_step=184248, episodic_return=0.487
global_step=184292, episodic_return=0.0
SPS: 3111
global_step=184332, episodic_return=0.919
global_step=184332, episodic_return=0.0
global_step=184496, episodic_return=0.0
global_step=184652, episodic_return=0.0
global_step=184736, episodic_return=0.0
global_step=184736, episodic_return=0.0
SPS: 3113
global_step=184900, episodic_return=0.0
global_step=185056, episodic_return=0.0
global_step=185140, episodic_return=0.0
global_step=185140, episodic_return=0.0
global_step=185148, episodic_return=0.45099999999999996
SPS: 3114
global_step=185460, episodic_return=0.0
global_step=185544, episodic_return=0.0
global_step=185544, episodic_return=0.0
global_step=185552, episodic_return=0.0
global_step=185560, episodic_return=0.784
SPS: 3115
global_step=185948, episodic_return=0.0
global_step=185948, episodic_return=0.0
global_step=185956, episodic_return=0.0
global_step=185964, episodic_return=0.0
global_step=185984, episodic_return=0.9279999999999999
global_step=186352, episodic_return=0.0
global_step=186360, episodic_return=0.0
global_step=186368, episodic_return=0.0
SPS: 3116
global_step=186388, episodic_return=0.0
global_step=186756, episodic_return=0.0
global_step=186764, episodic_return=0.0
global_step=186772, episodic_return=0.0
global_step=186792, episodic_return=0.0
SPS: 3117
global_step=186900, episodic_return=0.685
global_step=187168, episodic_return=0.0
global_step=187176, episodic_return=0.0
global_step=187196, episodic_return=0.0
global_step=187304, episodic_return=0.0
SPS: 3118
global_step=187420, episodic_return=0.45999999999999996
global_step=187572, episodic_return=0.0
global_step=187600, episodic_return=0.0
global_step=187628, episodic_return=0.883
global_step=187664, episodic_return=0.865
global_step=187708, episodic_return=0.0
global_step=187824, episodic_return=0.0
global_step=187884, episodic_return=0.43299999999999994
SPS: 3119
global_step=188068, episodic_return=0.0
global_step=188112, episodic_return=0.0
global_step=188228, episodic_return=0.0
global_step=188288, episodic_return=0.0
SPS: 3120
global_step=188472, episodic_return=0.0
global_step=188516, episodic_return=0.0
global_step=188632, episodic_return=0.0
global_step=188692, episodic_return=0.0
global_step=188876, episodic_return=0.0
global_step=188920, episodic_return=0.0
SPS: 3121
global_step=188948, episodic_return=0.847
global_step=189036, episodic_return=0.0
global_step=189096, episodic_return=0.0
global_step=189324, episodic_return=0.0
global_step=189352, episodic_return=0.0
global_step=189400, episodic_return=0.32499999999999996
global_step=189440, episodic_return=0.0
SPS: 3121
global_step=189728, episodic_return=0.0
global_step=189756, episodic_return=0.0
global_step=189804, episodic_return=0.0
global_step=189844, episodic_return=0.0
global_step=189872, episodic_return=0.946
SPS: 3122
global_step=190132, episodic_return=0.0
global_step=190160, episodic_return=0.0
global_step=190208, episodic_return=0.0
global_step=190276, episodic_return=0.0
SPS: 3123
global_step=190536, episodic_return=0.0
global_step=190564, episodic_return=0.0
global_step=190612, episodic_return=0.0
global_step=190680, episodic_return=0.09999999999999998
global_step=190940, episodic_return=0.0
global_step=190968, episodic_return=0.0
SPS: 3124
global_step=191016, episodic_return=0.0
global_step=191024, episodic_return=0.235
global_step=191184, episodic_return=0.649
global_step=191344, episodic_return=0.0
global_step=191372, episodic_return=0.0
global_step=191420, episodic_return=0.0
SPS: 3125
global_step=191588, episodic_return=0.0
global_step=191748, episodic_return=0.0
global_step=191776, episodic_return=0.0
global_step=191824, episodic_return=0.0
global_step=191992, episodic_return=0.0
SPS: 3124
global_step=192120, episodic_return=0.721
global_step=192152, episodic_return=0.0
global_step=192180, episodic_return=0.0
global_step=192228, episodic_return=0.0
SPS: 3125
global_step=192524, episodic_return=0.0
global_step=192556, episodic_return=0.0
global_step=192584, episodic_return=0.0
global_step=192632, episodic_return=0.0
global_step=192756, episodic_return=0.622
global_step=192928, episodic_return=0.0
global_step=192960, episodic_return=0.0
SPS: 3126
global_step=193036, episodic_return=0.0
global_step=193128, episodic_return=0.631
global_step=193160, episodic_return=0.0
global_step=193332, episodic_return=0.0
global_step=193440, episodic_return=0.0
global_step=193532, episodic_return=0.0
SPS: 3127
global_step=193564, episodic_return=0.0
global_step=193736, episodic_return=0.0
global_step=193844, episodic_return=0.0
