_step,charts/episodic_return,_runtime,global_step,_timestamp,charts/episodic_length,losses/value_loss,losses/entropy,losses/clipfrac,charts/SPS,charts/learning_rate,losses/policy_loss,losses/old_approx_kl,losses/approx_kl,losses/explained_variance
16313,,1112.8018539,399448,1779546322.6545994,100.0,,,,,,,,,
16314,0.0,1112.8018539,399452,1779546322.6667807,,,,,,,,,,
16316,0.829,1112.8018539,399532,1779546322.7968912,,,,,,,,,,
16318,0.0,1112.8018539,399588,1779546322.8794239,,,,,,,,,,
16319,,1112.8018539,399588,1779546322.8794239,100.0,,,,,,,,,
16323,,1112.8021563,399676,1779546323.012384,100.0,,,,,,,,,
16325,,1112.8021563,399676,1779546323.0139081,56.0,,,,,,,,,
16328,0.892,1112.8021563,399728,1779546323.0939417,,,,,,,,,,
16329,,1112.8021563,399728,1779546323.0946798,12.0,,,,,,,,,
16330,0.739,1112.8021563,399800,1779546323.1937788,,,,,,,,,,
16333,,1112.8026689,399872,1779546323.7152596,,0.010591099,,,,,,,,
16335,,1112.8026689,399872,1779546323.7152596,,,1.0275136,,,,,,,
16336,,1112.8026689,399872,1779546323.7152596,,,,,,,,0.003990018,,
16339,,1112.8026689,399872,1779546323.7162576,,,,,,,,,,0.5541291
16341,0.766,1112.8026689,399908,1779546323.7760165,,,,,,,,,,
16342,,1112.8026689,399908,1779546323.7770166,26.0,,,,,,,,,
16347,0.0,1112.8026689,400052,1779546323.9881678,,,,,,,,,,
16348,,1112.8026689,400052,1779546323.9881678,100.0,,,,,,,,,
16350,,1112.8026689,400080,1779546324.0311077,100.0,,,,,,,,,
16352,,1112.8026689,400292,1779546324.3297222,52.0,,,,,,,,,
16353,0.0,1112.8026689,400312,1779546324.3611763,,,,,,,,,,
16355,,1112.8026689,400384,1779546324.8964822,,,,,,4.994877e-05,,,,
16356,,1112.8026689,400384,1779546324.8964822,,0.006633563,,,,,,,,
16357,,1112.8026689,400384,1779546324.8964822,,,,,,,-0.012964257,,,
16362,,1112.8033121,400384,1779546324.8974814,,,,,,,,,,0.57444245
16363,,1112.8033121,400384,1779546324.9001205,,,,,361.0,,,,,
16364,0.0,1112.8033121,400432,1779546324.9714646,,,,,,,,,,
16365,,1112.8033121,400432,1779546324.9714646,100.0,,,,,,,,,
16368,0.0,1112.8033121,400696,1779546325.3519256,,,,,,,,,,
16369,,1112.8033121,400696,1779546325.3519256,100.0,,,,,,,,,
16373,,1112.8033121,400836,1779546325.5908267,100.0,,,,,,,,,
16375,,1112.8033121,400860,1779546325.629009,100.0,,,,,,,,,
16381,,1112.8033121,400896,1779546326.1270733,,,,,,,,,0.0004143142,
16389,0.0,1112.8039121,401120,1779546326.5046434,,,,,,,,,,
16390,,1112.8039121,401120,1779546326.5046434,100.0,,,,,,,,,
16391,0.271,1112.8039121,401188,1779546326.6078393,,,,,,,,,,
16395,0.0,1112.8039121,401344,1779546326.8787622,,,,,,,,,,
16397,,1112.8039121,401408,1779546327.4607809,,,,,,4.9436476e-05,,,,
16398,,1112.8039121,401408,1779546327.4617803,,0.0053522573,,,,,,,,
16399,,1112.8039121,401408,1779546327.4617803,,,,,,,-0.008599775,,,
16400,,1112.8039121,401408,1779546327.4617803,,,0.9457892,,,,,,,
16401,,1112.8039121,401408,1779546327.4617803,,,,,,,,-0.0030045724,,
16402,,1112.8039121,401408,1779546327.4617803,,,,,,,,,0.0020229062,
16407,,1117.8058396,401504,1779546327.618296,100.0,,,,,,,,,
16410,0.0,1117.8058396,401632,1779546327.821644,,,,,,,,,,
16411,,1117.8058396,401632,1779546327.821644,100.0,,,,,,,,,
16413,,1117.8058396,401748,1779546327.998581,100.0,,,,,,,,,
16415,,1117.8058396,401788,1779546328.0642436,38.0,,,,,,,,,
16424,,1117.8064282,401920,1779546328.6768134,,,,,,,,0.003981325,,
16425,,1117.8071104,401920,1779546328.6768134,,,,,,,,,0.0024040192,
16426,,1117.8071104,401920,1779546328.6768134,,,,0.0034179688,,,,,,
16428,,1117.8071104,401920,1779546328.680601,,,,,361.0,,,,,
16429,0.0,1117.8071104,401928,1779546328.6972141,,,,,,,,,,
16430,,1117.8071104,401928,1779546328.6972141,100.0,,,,,,,,,
16431,0.649,1117.8077214,402056,1779546328.9279141,,,,,,,,,,
16432,,1117.8077214,402056,1779546328.9279141,39.0,,,,,,,,,
16434,,1117.8077214,402096,1779546328.9946675,41.0,,,,,,,,,
16435,0.181,1117.8077214,402156,1779546329.0750353,,,,,,,,,,
16437,0.568,1117.8077214,402252,1779546329.2068536,,,,,,,,,,
16440,,1117.808415,402276,1779546329.2434928,29.0,,,,,,,,,
16442,,1117.808415,402312,1779546329.2981257,100.0,,,,,,,,,
16443,0.802,1117.808415,402344,1779546329.353147,,,,,,,,,,
16444,,1117.808415,402344,1779546329.353147,22.0,,,,,,,,,
16445,,1117.808415,402432,1779546330.015849,,,,,,4.892418e-05,,,,
16446,,1117.808415,402432,1779546330.015849,,0.007559097,,,,,,,,
16450,,1117.8089954,402432,1779546330.015849,,,,,,,,,0.0020173332,
16452,,1117.8089954,402432,1779546330.015849,,,,,,,,,,0.37181294
16453,,1117.8089954,402432,1779546330.0176935,,,,,361.0,,,,,
16454,0.0,1117.8089954,402500,1779546330.1379914,,,,,,,,,,
16455,,1117.8089954,402500,1779546330.1395216,100.0,,,,,,,,,
16457,,1117.8089954,402636,1779546330.3238153,33.0,,,,,,,,,
16458,0.145,1117.8089954,402660,1779546330.3674152,,,,,,,,,,
16461,,1117.8089954,402716,1779546330.4599383,100.0,,,,,,,,,
16462,0.0,1117.8089954,402748,1779546330.5137599,,,,,,,,,,
16466,,1117.8095852,402944,1779546331.182479,,,,,,4.8668033e-05,,,,
16469,,1117.8095852,402944,1779546331.1834817,,,0.96083754,,,,,,,
16472,,1117.8095852,402944,1779546331.1834817,,,,0.00048828125,,,,,,
16473,,1117.8095852,402944,1779546331.1834817,,,,,,,,,,0.3784426
16476,,1117.8095852,403024,1779546331.3083048,90.0,,,,,,,,,
16477,0.0,1117.8095852,403040,1779546331.3383071,,,,,,,,,,
16483,0.838,1117.8101696,403196,1779546331.5790474,,,,,,,,,,
16485,0.505,1117.8101696,403420,1779546331.9050415,,,,,,,,,,
16487,0.0,1117.8101696,403428,1779546331.9198122,,,,,,,,,,
16488,,1117.8101696,403428,1779546331.9198122,100.0,,,,,,,,,
16489,0.0,1117.8101696,403444,1779546331.9442155,,,,,,,,,,
16490,,1117.8101696,403444,1779546331.9442155,100.0,,,,,,,,,
16491,,1117.8101696,403456,1779546332.384671,,,,,,4.8411886e-05,,,,
16495,,1117.8106993,403456,1779546332.384671,,,,,,,,-0.0016914392,,
16497,,1117.8106993,403456,1779546332.384671,,,,0.0068359375,,,,,,
16501,,1117.8106993,403492,1779546332.4425614,15.0,,,,,,,,,
16502,0.775,1117.8106993,403548,1779546332.5227334,,,,,,,,,,
16505,,1122.8146314,403572,1779546332.558058,100.0,,,,,,,,,
16506,0.0,1122.8146314,403824,1779546332.9102952,,,,,,,,,,
16510,0.262,1122.8146314,403880,1779546332.9937327,,,,,,,,,,
16514,,1122.8146314,403968,1779546333.5530028,,,,,,,-0.0012811627,,,
16516,,1122.8146314,403968,1779546333.5530028,,,,,,,,0.0010619508,,
16518,,1122.8152364,403968,1779546333.5530028,,,,0.0,,,,,,
16522,,1122.8152364,403976,1779546333.5723917,100.0,,,,,,,,,
16527,0.0,1122.8152364,404228,1779546333.932507,,,,,,,,,,
16529,0.0,1122.8152364,404380,1779546334.1403756,,,,,,,,,,
16530,,1122.8152364,404380,1779546334.1403756,100.0,,,,,,,,,
16531,0.0,1122.8152364,404440,1779546334.2241268,,,,,,,,,,
16534,,1122.8152364,404460,1779546334.2559862,57.0,,,,,,,,,
16537,,1122.8152364,404480,1779546334.79047,,,,,,4.789959e-05,,,,
16540,,1122.8152364,404480,1779546334.79047,,,0.9561174,,,,,,,
16541,,1122.8152364,404480,1779546334.79047,,,,,,,,0.007556608,,
16543,,1122.8152364,404480,1779546334.79047,,,,0.0068359375,,,,,,
16544,,1122.8152364,404480,1779546334.79047,,,,,,,,,,0.45722973
16548,0.55,1122.8159945,404728,1779546335.1983016,,,,,,,,,,
16553,,1122.8159945,404864,1779546335.4006064,100.0,,,,,,,,,
16554,0.0,1122.8159945,404876,1779546335.4200652,,,,,,,,,,
16556,0.793,1122.8159945,404880,1779546335.4290807,,,,,,,,,,
16557,,1122.8159945,404880,1779546335.429767,23.0,,,,,,,,,
16558,,1122.8159945,404992,1779546336.0353088,,,,,,4.7643443e-05,,,,
16559,,1122.8159945,404992,1779546336.0363057,,0.0064508584,,,,,,,,
16563,,1122.8163025,404992,1779546336.0363057,,,,,,,,,0.002991139,
16567,0.397,1122.8163025,405000,1779546336.0566852,,,,,,,,,,
16569,0.982,1122.8163025,405012,1779546336.0796416,,,,,,,,,,
16570,,1122.8163025,405012,1779546336.0803277,2.0,,,,,,,,,
16571,0.613,1122.8163025,405052,1779546336.1462796,,,,,,,,,,
16574,,1122.8163025,405060,1779546336.1639593,11.0,,,,,,,,,
16575,0.181,1122.8163025,405232,1779546336.4215548,,,,,,,,,,
16577,0.0,1122.8163025,405284,1779546336.5044265,,,,,,,,,,
16581,0.964,1122.8163025,405352,1779546336.6052036,,,,,,,,,,
16582,,1122.8163025,405352,1779546336.6061993,4.0,,,,,,,,,
16584,,1122.8163025,405456,1779546336.7475545,100.0,,,,,,,,,
16585,0.0,1122.8163025,405464,1779546336.7635393,,,,,,,,,,
16586,,1122.8163025,405464,1779546336.7635393,100.0,,,,,,,,,
16587,0.982,1122.8163025,405468,1779546336.7725751,,,,,,,,,,
16588,,1122.8163025,405468,1779546336.7725751,2.0,,,,,,,,,
16593,,1122.8170002,405504,1779546337.2436843,,,,,,,-0.0057001896,,,
16594,,1122.8170002,405504,1779546337.2436843,,,0.73251104,,,,,,,
16596,,1122.8170002,405504,1779546337.2436843,,,,,,,,,0.0003290791,
16598,,1122.8170002,405504,1779546337.2446842,,,,,,,,,,0.4499036
16603,,1122.8170002,405644,1779546337.4817085,44.0,,,,,,,,,
16604,0.0,1127.8183685,405756,1779546337.6402898,,,,,,,,,,
16609,,1127.8210949,405952,1779546337.916989,100.0,,,,,,,,,
16610,,1127.8210949,406016,1779546338.4523222,,,,,,4.7131147e-05,,,,
16612,,1127.8210949,406016,1779546338.4523222,,,,,,,-0.004041169,,,
16613,,1127.8210949,406016,1779546338.4523222,,,0.99460447,,,,,,,
16614,,1127.8210949,406016,1779546338.4523222,,,,,,,,-0.0010338891,,
16615,,1127.8210949,406016,1779546338.4523222,,,,,,,,,0.00015404541,
16616,,1127.8217012,406016,1779546338.4523222,,,,0.0,,,,,,
16617,,1127.8217012,406016,1779546338.4523222,,,,,,,,,,0.43309122
16621,0.0,1127.8217012,406160,1779546338.6599433,,,,,,,,,,
16622,,1127.8217012,406160,1779546338.6599433,100.0,,,,,,,,,
16623,0.0,1127.8223028,406312,1779546338.8833618,,,,,,,,,,
16625,0.0,1127.8223028,406356,1779546338.9444027,,,,,,,,,,
16628,,1127.8223028,406372,1779546338.9693735,80.0,,,,,,,,,
16630,,1127.8229324,406448,1779546339.0776892,22.0,,,,,,,,,
16631,,1127.8229324,406528,1779546339.673139,,,,,,4.6875e-05,,,,
16634,,1127.8229324,406528,1779546339.673139,,,0.8879744,,,,,,,
16636,,1127.8229324,406528,1779546339.673139,,,,,,,,,0.0005755611,
16637,,1127.8229324,406528,1779546339.673139,,,,0.0009765625,,,,,,
16639,,1127.8235476,406528,1779546339.6756682,,,,,362.0,,,,,
16641,,1127.8235476,406564,1779546339.7335851,100.0,,,,,,,,,
16643,,1127.8235476,406608,1779546339.801506,73.0,,,,,,,,,
16644,0.829,1127.8235476,406644,1779546339.85367,,,,,,,,,,
16646,0.343,1127.8235476,406668,1779546339.890203,,,,,,,,,,
16647,,1127.8235476,406668,1779546339.890203,73.0,,,,,,,,,
16648,0.838,1127.8235476,406720,1779546339.9674773,,,,,,,,,,
16649,,1127.8235476,406720,1779546339.9674773,18.0,,,,,,,,,
16654,0.577,1127.8241407,406800,1779546340.091781,,,,,,,,,,
16655,,1127.8241407,406800,1779546340.091781,47.0,,,,,,,,,
16656,0.0,1127.8241407,406852,1779546340.1662488,,,,,,,,,,
16659,,1127.8241407,406944,1779546340.2997608,35.0,,,,,,,,,
16661,,1127.8241407,407040,1779546340.9161398,,0.010116601,,,,,,,,
16666,,1127.8256583,407040,1779546340.9161398,,,,0.008300781,,,,,,
16670,,1127.8256583,407072,1779546340.979542,100.0,,,,,,,,,
16671,0.0,1127.8256583,407200,1779546341.1771343,,,,,,,,,,
16672,,1127.8256583,407200,1779546341.1771343,100.0,,,,,,,,,
16673,0.0,1127.8256583,407256,1779546341.2660117,,,,,,,,,,
16674,,1127.8256583,407256,1779546341.2670133,100.0,,,,,,,,,
16675,0.874,1127.8256583,407316,1779546341.3728678,,,,,,,,,,
16677,0.0,1127.8256583,407348,1779546341.4364572,,,,,,,,,,
16685,0.784,1127.8256583,407456,1779546341.624893,,,,,,,,,,
16686,,1127.8256583,407456,1779546341.624893,24.0,,,,,,,,,
16689,,1127.8256583,407552,1779546342.3025928,,,,,,,0.0018184204,,,
16691,,1127.8263675,407552,1779546342.3035944,,,,,,,,0.0048199,,
16692,,1127.8263675,407552,1779546342.3035944,,,,,,,,,0.00097133964,
16693,,1127.8263675,407552,1779546342.3045955,,,,0.0,,,,,,
16695,,1127.8263675,407552,1779546342.3076324,,,,,362.0,,,,,
16696,0.244,1132.8286301,407744,1779546342.605703,,,,,,,,,,
16697,,1132.8286301,407744,1779546342.605703,84.0,,,,,,,,,
16698,0.0,1132.8286301,407752,1779546342.6188173,,,,,,,,,,
16699,,1132.8286301,407752,1779546342.6188173,100.0,,,,,,,,,
16701,,1132.8286301,407768,1779546342.6455708,5.0,,,,,,,,,
16704,0.0,1132.8286301,407860,1779546342.7946892,,,,,,,,,,
16705,,1132.8286301,407860,1779546342.7946892,100.0,,,,,,,,,
16706,0.0,1132.8286301,407860,1779546342.796686,,,,,,,,,,
16707,,1132.8286301,407860,1779546342.796686,100.0,,,,,,,,,
16711,,1132.8294753,408064,1779546343.5039318,,,0.96797323,,,,,,,
16717,0.406,1132.8294753,408128,1779546343.601727,,,,,,,,,,
16718,,1132.8294753,408128,1779546343.6027288,66.0,,,,,,,,,
16719,0.0,1132.8294753,408172,1779546343.6651459,,,,,,,,,,
16721,0.0,1132.8294753,408180,1779546343.6801457,,,,,,,,,,
16724,,1132.8297996,408248,1779546343.7768126,29.0,,,,,,,,,
16725,0.0,1132.8297996,408264,1779546343.8051434,,,,,,,,,,
16728,,1132.8297996,408444,1779546344.0504665,48.0,,,,,,,,,
16731,,1132.8297996,408576,1779546344.7293482,,,,,,4.585041e-05,,,,
16732,,1132.8297996,408576,1779546344.7293482,,0.004570796,,,,,,,,
16733,,1132.8297996,408576,1779546344.7293482,,,,,,,-0.0017141439,,,
16734,,1132.8297996,408576,1779546344.7293482,,,1.0594138,,,,,,,
16735,,1132.8297996,408576,1779546344.7293482,,,,,,,,0.0011703437,,
16736,,1132.8297996,408576,1779546344.7293482,,,,,,,,,0.0024385042,
16739,,1132.8297996,408576,1779546344.7336116,,,,,362.0,,,,,
16740,0.0,1132.8297996,408584,1779546344.7534487,,,,,,,,,,
16742,0.829,1132.8297996,408588,1779546344.7651527,,,,,,,,,,
16744,0.892,1132.8297996,408636,1779546344.8508294,,,,,,,,,,
16745,,1132.8297996,408636,1779546344.8508294,12.0,,,,,,,,,
16747,,1132.8297996,408668,1779546344.9082513,100.0,,,,,,,,,
16748,0.649,1132.8297996,408748,1779546345.0432138,,,,,,,,,,
16752,0.0,1132.8297996,409040,1779546345.4653366,,,,,,,,,,
16753,,1132.8297996,409040,1779546345.4653366,100.0,,,,,,,,,
16758,,1132.8297996,409088,1779546345.9961088,,,,,,,-0.004465224,,,
16759,,1132.8297996,409088,1779546345.9961088,,,0.8909694,,,,,,,
16760,,1132.8297996,409088,1779546345.9961088,,,,,,,,0.0008851588,,
16762,,1132.8297996,409088,1779546345.996699,,,,0.0,,,,,,
16763,,1132.8297996,409088,1779546345.996699,,,,,,,,,,0.5599378
16764,,1132.8297996,409088,1779546345.999819,,,,,362.0,,,,,
16767,0.0,1132.8308581,409152,1779546346.0946436,,,,,,,,,,
16769,0.874,1132.8308581,409212,1779546346.1762984,,,,,,,,,,
16774,,1132.8308581,409444,1779546346.5322018,100.0,,,,,,,,,
16776,,1132.8308581,409480,1779546346.5833316,66.0,,,,,,,,,
16777,0.919,1132.8308581,409484,1779546346.5923853,,,,,,,,,,
16778,,1132.8308581,409484,1779546346.5923853,9.0,,,,,,,,,
16779,0.0,1132.8308581,409540,1779546346.6738737,,,,,,,,,,
16780,,1132.8311715,409540,1779546346.6748734,100.0,,,,,,,,,
16781,0.784,1132.8311715,409584,1779546346.7384446,,,,,,,,,,
16783,,1132.8311715,409600,1779546347.1744485,,,,,,4.5338114e-05,,,,
16784,,1132.8311715,409600,1779546347.1744485,,0.009503243,,,,,,,,
16785,,1132.8311715,409600,1779546347.1744485,,,,,,,-0.0035743713,,,
16786,,1132.8311715,409600,1779546347.1744485,,,0.92656845,,,,,,,
16787,,1132.8311715,409600,1779546347.1744485,,,,,,,,-5.4456294e-05,,
16788,,1132.8311715,409600,1779546347.1744485,,,,,,,,,0.00053418893,
16789,,1132.8311715,409600,1779546347.1744485,,,,0.0,,,,,,
16792,0.0,1132.8311715,409656,1779546347.260801,,,,,,,,,,
16794,0.514,1137.8353003,409876,1779546347.599073,,,,,,,,,,
16795,,1137.8353003,409876,1779546347.599073,54.0,,,,,,,,,
16798,0.0,1137.8353003,409944,1779546347.6970751,,,,,,,,,,
16800,0.0,1137.8353003,409988,1779546347.7555876,,,,,,,,,,
16801,,1137.8353003,409988,1779546347.7555876,100.0,,,,,,,,,
16804,,1137.8353003,410112,1779546348.3567388,,,,,,4.5081968e-05,,,,
16805,,1137.8353003,410112,1779546348.3567388,,0.0045269663,,,,,,,,
16808,,1137.8353003,410112,1779546348.3567388,,,,,,,,-0.0004889136,,
16811,,1137.8353003,410112,1779546348.3577762,,,,,,,,,,0.21595287
16814,,1137.8353003,410280,1779546348.6105773,100.0,,,,,,,,,
16816,,1137.8353003,410348,1779546348.7045853,100.0,,,,,,,,,
16817,0.0,1137.8361081,410392,1779546348.7650144,,,,,,,,,,
16818,,1137.8361081,410392,1779546348.7650144,100.0,,,,,,,,,
16819,0.0,1137.8361081,410416,1779546348.8031576,,,,,,,,,,
16820,,1137.8361081,410416,1779546348.8031576,100.0,,,,,,,,,
16822,,1137.8361081,410624,1779546349.5156581,,0.0007373161,,,,,,,,
16823,,1137.8361081,410624,1779546349.5156581,,,,,,,-0.010260105,,,
16825,,1137.8361081,410624,1779546349.5156581,,,,,,,,0.003912189,,
16826,,1137.8361081,410624,1779546349.5156581,,,,,,,,,0.0023686965,
16827,,1137.8361081,410624,1779546349.5156581,,,,0.00390625,,,,,,
16829,,1137.8361081,410624,1779546349.520191,,,,,362.0,,,,,
16831,,1137.8361081,410664,1779546349.5773325,61.0,,,,,,,,,
16832,0.0,1137.8361081,410684,1779546349.609482,,,,,,,,,,
16834,0.0,1137.8361081,410752,1779546349.7051516,,,,,,,,,,
16836,0.0,1137.8361081,410796,1779546349.765348,,,,,,,,,,
16838,0.856,1137.8361081,410864,1779546349.8603323,,,,,,,,,,
16845,,1137.8361081,411124,1779546350.230552,13.0,,,,,,,,,
16847,,1137.8361081,411136,1779546350.6696417,,0.0072487495,,,,,,,,
16848,,1137.8361081,411136,1779546350.6696417,,,,,,,6.519817e-05,,,
16853,,1137.8361081,411136,1779546350.6696417,,,,,,,,,,0.49742132
16856,,1137.8361081,411156,1779546350.705504,100.0,,,,,,,,,
16857,0.0,1137.8361081,411268,1779546350.859218,,,,,,,,,,
16858,,1137.8361081,411268,1779546350.859218,100.0,,,,,,,,,
16859,0.0,1137.836922,411492,1779546351.1639543,,,,,,,,,,
16860,,1137.836922,411492,1779546351.16497,100.0,,,,,,,,,
16861,0.424,1137.836922,411528,1779546351.2192907,,,,,,,,,,
16862,,1137.836922,411528,1779546351.2197232,64.0,,,,,,,,,
16863,0.0,1137.836922,411528,1779546351.220738,,,,,,,,,,
16864,,1137.836922,411528,1779546351.221334,100.0,,,,,,,,,
16866,,1137.836922,411560,1779546351.2706861,100.0,,,,,,,,,
16869,,1137.836922,411648,1779546351.8001,,,,,,4.4313525e-05,,,,
16871,,1137.836922,411648,1779546351.8001,,,,,,,-0.0029786937,,,
16872,,1137.836922,411648,1779546351.8001,,,1.0740168,,,,,,,
16873,,1137.836922,411648,1779546351.8001,,,,,,,,0.0029621068,,
16875,,1137.836922,411648,1779546351.8011124,,,,0.0,,,,,,
16876,,1137.836922,411648,1779546351.8011124,,,,,,,,,,0.35088104
16877,,1137.836922,411648,1779546351.803775,,,,,362.0,,,,,
16878,0.604,1137.836922,411776,1779546351.9882252,,,,,,,,,,
16879,,1137.836922,411776,1779546351.9882252,44.0,,,,,,,,,
16880,0.928,1137.836922,411812,1779546352.059171,,,,,,,,,,
16881,,1137.836922,411812,1779546352.059171,8.0,,,,,,,,,
16882,0.0,1137.836922,411896,1779546352.192407,,,,,,,,,,
16883,,1137.836922,411896,1779546352.192407,100.0,,,,,,,,,
16884,0.0,1137.836922,411932,1779546352.2464843,,,,,,,,,,
16885,,1137.836922,411932,1779546352.2464843,100.0,,,,,,,,,
16891,,1137.836922,411972,1779546352.3147533,18.0,,,,,,,,,
16892,0.937,1137.836922,411984,1779546352.3380873,,,,,,,,,,
16893,,1137.836922,411984,1779546352.3380873,7.0,,,,,,,,,
16895,,1137.836922,412028,1779546352.4133286,13.0,,,,,,,,,
16899,,1142.8402909,412160,1779546353.0167043,,0.013476449,,,,,,,,
16901,,1142.8402909,412160,1779546353.0167043,,,0.90310115,,,,,,,
16904,,1142.8402909,412160,1779546353.0167043,,,,0.0,,,,,,
16905,,1142.8402909,412160,1779546353.0167043,,,,,,,,,,0.5627554
16906,,1142.8402909,412160,1779546353.0192227,,,,,362.0,,,,,
16908,,1142.8402909,412216,1779546353.0993817,100.0,,,,,,,,,
16913,0.0,1142.8408396,412388,1779546353.3463807,,,,,,,,,,
16915,0.775,1142.8408396,412492,1779546353.5131252,,,,,,,,,,
16916,,1142.8408396,412492,1779546353.5131252,25.0,,,,,,,,,
16918,,1142.8408396,412620,1779546353.6946929,100.0,,,,,,,,,
16920,,1142.8408396,412644,1779546353.7312663,100.0,,,,,,,,,
16922,,1142.8408396,412660,1779546353.7564774,3.0,,,,,,,,,
16923,,1142.8408396,412672,1779546354.185441,,,,,,4.380123e-05,,,,
16924,,1142.8408396,412672,1779546354.185441,,0.0050994554,,,,,,,,
16927,,1142.8408396,412672,1779546354.185441,,,,,,,,0.010663083,,
16931,,1142.8408396,412672,1779546354.188076,,,,,362.0,,,,,
16932,0.811,1142.8408396,412708,1779546354.25118,,,,,,,,,,
16934,0.0,1142.8408396,412740,1779546354.3081348,,,,,,,,,,
16935,,1142.8408396,412740,1779546354.3081348,100.0,,,,,,,,,
16936,0.0,1142.8408396,412896,1779546354.5276968,,,,,,,,,,
16938,0.0,1142.8408396,413064,1779546354.763945,,,,,,,,,,
16939,,1142.8408396,413064,1779546354.763945,100.0,,,,,,,,,
16940,0.0,1142.8408396,413112,1779546354.83392,,,,,,,,,,
16943,,1142.8408396,413144,1779546354.8835223,100.0,,,,,,,,,
16944,,1142.8408396,413184,1779546355.3660624,,,,,,4.3545082e-05,,,,
16945,,1142.8408396,413184,1779546355.3660624,,0.0033648086,,,,,,,,
16947,,1142.8408396,413184,1779546355.366573,,,0.9551846,,,,,,,
16948,,1142.8408396,413184,1779546355.366573,,,,,,,,0.0023821872,,
16951,,1142.8408396,413184,1779546355.366573,,,,,,,,,,0.32853895
16954,,1142.8408396,413268,1779546355.5252326,92.0,,,,,,,,,
16958,,1142.8408396,413516,1779546355.9212816,100.0,,,,,,,,,
16959,0.0,1142.8408396,413548,1779546355.973849,,,,,,,,,,
16965,,1142.8408396,413696,1779546356.656546,,,,,,4.3288936e-05,,,,
16970,,1142.8423805,413696,1779546356.656546,,,,,,,,,0.0005071582,
16972,,1142.8423805,413696,1779546356.656546,,,,,,,,,,0.23185223
16973,,1142.8423805,413696,1779546356.6605344,,,,,362.0,,,,,
16976,0.0,1142.8423805,413952,1779546357.0646482,,,,,,,,,,
16980,0.955,1142.8423805,413976,1779546357.1104698,,,,,,,,,,
16981,,1142.8423805,413976,1779546357.1104698,5.0,,,,,,,,,
16982,0.0,1142.8423805,414076,1779546357.2566936,,,,,,,,,,
16983,,1142.8423805,414076,1779546357.2566936,100.0,,,,,,,,,
16984,,1147.8443818,414208,1779546357.8905447,,,,,,4.3032785e-05,,,,
16986,,1147.8443818,414208,1779546357.8905447,,,,,,,-0.0026137568,,,
16987,,1147.8443818,414208,1779546357.8905447,,,1.033533,,,,,,,
16989,,1147.8443818,414208,1779546357.8905447,,,,,,,,,0.00067220954,
16990,,1147.8443818,414208,1779546357.8905447,,,,0.0,,,,,,
16991,,1147.8443818,414208,1779546357.8905447,,,,,,,,,,0.5347588
16992,,1147.8443818,414208,1779546357.8935354,,,,,362.0,,,,,
16993,0.0,1147.8443818,414276,1779546358.0062954,,,,,,,,,,
16996,,1147.8449726,414360,1779546358.1379292,100.0,,,,,,,,,
16998,,1147.8449726,414380,1779546358.1713188,100.0,,,,,,,,,
17000,,1147.8449726,414480,1779546358.31154,100.0,,,,,,,,,
17001,0.487,1147.8449726,414612,1779546358.5159004,,,,,,,,,,
17002,,1147.8449726,414612,1779546358.5159004,57.0,,,,,,,,,
17004,,1147.8449726,414680,1779546358.61211,100.0,,,,,,,,,
17006,,1147.8449726,414720,1779546359.072328,,0.0045627225,,,,,,,,
17007,,1147.8449726,414720,1779546359.072328,,,,,,,-0.002697587,,,
17009,,1147.8449726,414720,1779546359.072328,,,,,,,,0.001769579,,
17012,,1147.8449726,414720,1779546359.072328,,,,,,,,,,0.22590297
17013,,1147.8449726,414720,1779546359.0755491,,,,,363.0,,,,,
17015,,1147.8449726,414728,1779546359.0926888,11.0,,,,,,,,,
17019,,1147.8449726,414764,1779546359.148989,70.0,,,,,,,,,
17022,0.82,1147.8459292,414984,1779546359.487536,,,,,,,,,,
17023,,1147.8459292,414984,1779546359.487536,20.0,,,,,,,,,
17024,0.0,1147.8459292,415016,1779546359.5445118,,,,,,,,,,
17025,,1147.8459292,415016,1779546359.5455878,100.0,,,,,,,,,
17028,0.0,1147.8459292,415168,1779546359.7981193,,,,,,,,,,
17029,,1147.8459292,415168,1779546359.7981193,100.0,,,,,,,,,
17030,,1147.8459292,415232,1779546360.3546178,,,,,,4.2520493e-05,,,,
17031,,1147.8459292,415232,1779546360.3556345,,0.007631939,,,,,,,,
17032,,1147.8459292,415232,1779546360.3556345,,,,,,,0.0013532126,,,
17033,,1147.8459292,415232,1779546360.3556345,,,1.0528495,,,,,,,
17034,,1147.8459292,415232,1779546360.3556345,,,,,,,,0.0054666465,,
17037,,1147.8459292,415232,1779546360.3556345,,,,,,,,,,0.4354288
17041,0.0,1147.8459292,415388,1779546360.5910902,,,,,,,,,,
17043,0.0,1147.8464413,415420,1779546360.634536,,,,,,,,,,
17049,0.712,1147.8484661,415704,1779546361.0564284,,,,,,,,,,
17050,,1147.8484661,415704,1779546361.0564284,32.0,,,,,,,,,
17052,,1147.8484661,415740,1779546361.1149604,8.0,,,,,,,,,
17053,,1147.8484661,415744,1779546361.5619009,,,,,,4.2264342e-05,,,,
17054,,1147.8484661,415744,1779546361.5619009,,0.006254142,,,,,,,,
17056,,1147.8484661,415744,1779546361.5619009,,,1.1654277,,,,,,,
17062,0.0,1147.8498218,415792,1779546361.6378798,,,,,,,,,,
